UMAP1,UMAP2,kmeans_cluster,is_noise
11.09,12.42,0,0
11.44,-4.84,0,0
10.96,13.91,0,0
12.96,-2.43,1,0
14.81,-2.23,1,0
5.49,4.13,0,0
11.11,-3.28,0,0
8.73,-1.73,0,0
14.45,1.05,1,0
11.27,-1.15,0,0
-3.73,0.63,0,0
10.64,15.21,0,0
10.57,14.03,0,0
12.08,-1.88,0,0
11.97,-1.01,0,0
-5.8,7.71,1,0
13.1,11.79,1,0
-2.65,-0.08,0,0
8.99,-1.32,0,0
11.72,-3.5,0,0
-4.94,7.93,1,0
-4.03,2.63,1,0
9.0,-1.93,0,0
-2.42,-0.31,0,0
-3.01,0.18,0,0
-2.89,9.19,1,0
13.71,-1.3,1,0
11.73,-1.43,0,0
12.66,-0.47,1,0
11.13,-1.5,0,0
12.01,-1.75,0,0
-1.77,8.22,1,0
9.0,-2.67,0,0
9.9,10.88,0,0
9.9,13.57,0,0
-3.73,-0.49,0,0
11.12,13.99,0,0
5.66,3.35,0,0
10.35,12.34,0,0
-3.38,10.92,0,0
11.18,12.09,1,0
13.89,-1.9,1,0
12.78,-3.68,1,0
-4.61,1.71,1,0
10.9,-1.52,0,0
11.4,-1.78,0,0
13.08,-0.12,0,0
9.53,-3.13,0,0
11.79,-3.21,0,0
-4.61,-0.68,0,0
9.96,13.2,0,0
10.43,-0.79,1,0
9.62,-2.36,0,0
-1.32,10.63,0,0
12.38,-2.1,0,0
9.6,12.27,0,0
-2.27,2.21,1,0
11.8,11.9,0,0
-4.45,0.7,1,0
10.73,11.82,0,0
-2.15,1.0,1,0
11.87,-2.58,0,0
-3.65,9.84,0,0
10.29,12.69,0,0
11.82,11.79,1,0
-0.91,11.49,0,0
9.04,-2.35,0,0
9.83,13.05,0,0
11.62,-3.31,0,0
10.06,12.43,0,0
11.82,-2.4,0,0
13.52,13.76,1,0
-3.69,11.73,0,0
-1.62,-0.46,0,0
15.76,10.32,1,0
11.46,10.73,1,0
12.6,-3.45,1,0
10.73,-2.88,0,0
9.8,-3.14,0,0
13.83,13.45,1,0
10.34,-3.13,0,0
-3.11,0.89,1,0
9.02,14.11,0,0
10.22,-1.38,0,0
-3.32,0.35,0,0
12.61,12.52,0,0
-0.88,0.99,1,0
12.98,-2.68,1,0
13.95,-1.21,1,0
-4.01,-0.71,0,0
9.28,-2.43,0,0
11.23,13.67,0,0
10.94,10.2,1,0
10.71,15.11,0,0
9.27,-2.56,0,0
-3.54,0.26,0,0
15.36,-1.97,1,0
10.13,15.39,0,0
14.97,9.04,1,0
10.28,-3.31,0,0
10.79,-1.54,0,0
9.96,-2.99,0,0
15.27,10.57,1,0
13.42,-2.05,1,0
13.27,-0.17,1,0
9.69,-1.33,0,0
9.28,12.24,0,0
-2.66,1.08,1,0
10.12,14.54,0,0
9.35,-2.09,0,0
8.84,12.67,0,0
12.85,14.36,0,0
16.14,1.1,1,0
15.79,13.35,1,0
-4.11,2.53,1,0
11.99,12.55,1,0
8.27,9.33,0,1
13.39,-2.17,1,0
9.94,-1.76,0,0
-3.08,0.39,0,0
-2.45,-1.0,0,0
-3.8,-1.22,0,0
11.24,-1.49,0,0
10.78,-1.42,0,0
10.45,15.52,0,0
10.28,11.68,0,0
-3.02,1.46,1,0
9.09,-2.06,0,0
6.08,12.4,0,1
15.67,8.6,1,0
14.64,-1.04,1,0
10.19,-2.29,0,0
10.5,-2.46,0,0
6.83,14.63,0,0
-3.8,1.95,1,0
15.5,9.29,1,0
13.52,-2.94,1,0
6.31,6.58,0,0
9.85,13.19,0,0
11.65,-0.7,1,0
8.61,13.15,0,0
9.56,13.59,0,0
-3.72,-2.2,0,0
10.14,-2.61,0,0
13.57,12.79,1,0
9.65,-0.73,0,0
-3.31,0.39,0,0
11.4,-3.23,0,0
10.92,-0.86,0,0
11.31,-1.72,0,0
-3.89,-0.03,0,0
10.92,11.13,1,0
12.44,-2.93,0,0
9.34,-2.78,0,0
13.96,0.13,1,0
13.78,-1.89,1,0
-3.56,11.02,0,0
-4.38,8.09,1,0
10.6,12.45,0,0
11.24,-2.2,0,0
16.76,0.82,1,0
11.08,-1.58,0,0
-5.11,2.39,1,0
11.16,-3.59,0,0
12.01,-1.84,0,0
10.65,11.14,1,0
11.52,13.79,0,0
10.83,-1.67,0,0
9.0,-4.29,0,0
9.87,12.22,0,0
-3.93,12.08,0,0
-2.98,9.43,1,0
-3.48,1.41,1,0
13.03,10.72,1,0
-3.97,11.84,0,0
9.7,10.42,0,0
11.76,-1.03,0,0
10.57,13.73,0,0
10.15,-2.17,0,0
-5.53,3.45,1,0
-2.89,0.55,0,0
9.0,16.52,0,0
10.76,-3.92,0,0
10.86,1.33,1,0
12.1,-1.23,0,0
11.16,11.22,1,0
9.47,-1.26,0,0
8.57,-2.44,0,0
9.37,-3.22,0,0
9.24,13.01,0,0
-1.7,10.7,0,0
9.57,-3.07,0,0
7.46,-2.93,0,0
8.51,-0.82,0,0
12.52,11.28,1,0
9.4,13.13,0,0
-2.87,-0.36,0,0
9.51,-1.98,0,0
10.19,-2.8,0,0
15.14,9.13,1,0
15.85,-1.54,1,0
-2.92,5.59,1,0
8.71,-3.39,0,0
-5.97,-1.36,1,0
12.04,-2.86,0,0
13.44,-3.72,1,0
-2.7,0.98,1,0
11.41,-3.07,0,0
8.84,13.61,0,0
13.22,-0.9,1,0
10.74,13.89,0,0
-4.06,-0.61,0,0
-3.78,9.38,0,0
10.47,-5.27,0,0
-4.1,-0.86,0,0
10.24,-4.0,0,0
8.56,-3.7,0,0
-2.21,0.15,0,0
-2.08,8.73,1,0
-2.68,-1.96,0,0
9.58,14.43,0,0
10.67,14.6,0,0
13.22,-4.21,1,0
11.91,-1.01,0,0
11.79,-1.24,1,0
11.66,11.97,1,0
9.74,-2.37,0,0
-4.67,2.85,1,0
10.39,13.55,0,0
13.67,-1.66,1,0
10.81,-2.05,0,0
-4.62,2.07,1,0
13.24,-2.02,1,0
11.32,-2.33,0,0
-3.79,1.66,1,0
10.01,-2.65,0,0
-1.61,10.8,0,0
16.06,12.2,1,0
14.2,1.99,1,0
13.31,-2.62,1,0
9.8,-1.53,0,0
-3.83,11.18,0,0
6.04,4.23,0,0
8.84,12.08,0,0
10.43,-2.0,0,0
9.94,-2.92,0,0
-2.6,7.07,1,0
10.45,-1.73,0,0
-2.61,1.13,1,0
-2.27,8.89,1,0
-3.27,9.84,0,0
11.72,-1.52,1,0
-2.42,0.1,0,0
-2.31,1.79,1,0
11.07,-1.25,0,0
-3.56,8.88,1,0
9.36,13.11,0,0
-3.58,11.46,0,0
11.25,10.03,0,0
10.6,-2.15,0,0
12.78,-0.17,1,0
-3.79,8.89,1,0
11.57,-2.76,0,0
11.23,14.15,0,0
-5.72,2.26,1,0
11.2,-3.06,0,0
14.29,-2.36,1,0
12.89,-0.25,1,0
10.84,14.12,0,0
12.08,11.31,1,0
-3.73,0.34,0,0
-4.84,2.11,1,0
11.28,-2.45,0,0
-3.2,0.54,1,0
12.82,-1.97,1,0
11.57,-4.94,0,0
15.68,9.59,1,0
-4.06,2.26,1,0
8.87,14.94,0,0
-3.94,-1.21,0,0
8.67,13.07,0,0
9.63,-2.32,0,0
10.68,12.19,0,0
-6.27,0.09,0,0
11.82,-2.58,0,0
9.63,12.53,0,0
11.51,-3.31,0,0
9.37,12.65,0,0
9.86,-3.13,0,0
16.11,-1.01,1,0
11.84,-1.78,0,0
13.83,-0.08,1,0
10.55,-3.99,0,0
11.36,-2.06,0,0
12.12,-0.93,0,0
13.11,-1.28,1,0
11.07,-1.36,0,0
-3.44,10.89,0,0
-2.78,-0.52,0,0
-4.08,0.37,0,0
10.0,11.34,0,0
12.19,12.05,1,0
9.31,-1.04,0,0
-2.93,11.52,0,0
13.11,-0.18,1,0
-3.99,-0.21,0,0
10.57,-3.85,0,0
13.02,0.51,1,0
10.69,-4.09,0,0
12.44,12.09,1,0
17.0,-0.55,1,0
9.84,-2.98,0,0
13.48,-2.21,1,0
12.03,1.43,1,0
-0.17,6.59,1,0
-2.05,-2.04,0,0
13.47,14.34,0,0
10.33,-1.54,0,0
11.25,14.09,0,0
16.4,0.83,1,0
-1.38,10.9,0,0
11.31,-0.89,0,0
12.06,-2.38,0,0
12.75,10.15,1,0
-2.51,0.42,0,0
9.99,12.8,0,0
10.07,-1.44,0,0
12.48,-1.31,1,0
14.27,-0.41,1,0
-3.29,1.01,1,0
-4.05,-0.75,0,0
10.66,-1.8,0,0
-3.97,0.82,0,0
11.96,13.4,1,0
9.86,-2.35,0,0
10.7,-1.98,0,0
11.89,-2.92,0,0
15.86,-1.25,1,0
13.97,13.42,1,0
9.48,12.82,0,0
-3.88,9.62,0,0
-3.86,0.14,0,0
8.78,13.18,0,0
11.51,-1.19,1,0
9.17,-4.63,0,0
12.71,-5.38,1,0
12.15,-2.74,0,0
11.42,-3.01,0,0
10.66,12.98,0,0
-2.89,-0.49,0,0
10.07,-2.03,0,0
10.97,14.74,0,0
10.69,-1.56,0,0
11.54,-1.47,1,0
12.34,-3.94,0,0
12.82,12.27,1,0
15.31,11.13,1,0
-2.62,11.93,0,0
11.29,11.5,1,0
-5.55,9.86,0,0
8.57,12.24,0,0
-1.75,10.23,0,0
12.07,-3.45,0,0
14.07,9.76,1,0
12.04,-0.78,0,0
9.27,12.95,0,0
8.21,-3.63,0,0
-2.3,-1.71,0,0
16.41,-0.41,1,0
11.59,-2.83,0,0
-4.53,1.04,1,0
10.8,-1.02,0,0
11.34,-1.02,0,0
11.69,-3.55,0,0
11.41,10.86,1,0
10.5,12.44,0,0
10.61,13.67,0,0
10.72,-4.4,0,0
9.66,-1.99,0,0
11.0,-1.25,0,0
10.77,-2.33,0,0
11.5,14.05,0,0
13.49,-1.7,1,0
-2.26,10.12,1,0
10.61,-1.32,0,0
-2.31,-0.63,0,0
10.76,13.65,0,0
15.14,11.09,1,0
-4.73,-1.36,0,0
12.86,-0.39,1,0
10.7,13.42,0,0
-5.3,3.43,1,0
-1.48,10.1,0,0
-2.68,1.63,1,0
9.46,-2.46,0,0
14.9,-0.22,1,0
-3.47,11.69,0,0
-3.39,11.55,1,0
10.02,16.03,0,0
-4.26,-0.23,0,0
11.82,-2.6,0,0
5.59,4.66,0,0
0.44,-0.12,0,0
-4.06,-0.06,0,0
-2.43,-0.88,0,0
15.52,11.68,1,0
7.37,14.07,0,0
12.45,15.84,1,0
9.98,-2.77,0,0
8.59,12.96,0,0
9.52,-3.12,0,0
11.73,12.75,1,0
12.74,-2.42,1,0
12.85,11.32,1,0
11.95,-2.67,0,0
11.93,-2.74,0,0
9.59,13.06,0,0
10.04,-2.93,0,0
-3.5,-0.36,0,0
-3.26,10.71,0,0
11.4,-3.52,0,0
-4.56,2.62,1,0
15.71,11.28,1,0
12.06,10.8,1,0
11.96,11.96,0,0
-1.13,13.34,0,1
11.36,-3.11,0,0
11.35,-1.95,0,0
7.93,12.61,0,0
12.63,-0.76,1,0
15.0,-0.56,1,0
10.27,-3.31,0,0
10.44,-1.84,0,0
-3.94,11.31,0,0
-2.7,0.04,0,0
12.22,-4.52,1,0
11.06,-0.95,0,0
9.45,-1.94,0,0
12.75,-2.84,1,0
11.19,11.85,0,0
9.16,13.4,0,0
-2.77,9.93,0,0
11.26,13.28,0,0
-2.82,7.8,1,0
9.29,12.32,0,0
11.24,0.43,1,0
11.67,11.13,1,0
12.99,-2.2,1,0
15.7,-1.01,1,0
-2.81,2.82,1,0
-4.02,0.04,0,0
-3.53,12.86,0,0
10.05,13.67,0,0
11.18,-2.75,0,0
-4.59,11.43,0,0
9.34,-1.14,0,0
-4.04,-0.38,0,0
10.6,-2.27,0,0
-4.55,-0.73,0,0
-2.96,8.65,1,0
-5.01,-1.76,0,0
12.65,-3.5,1,0
-2.01,9.47,1,0
13.44,0.2,1,0
12.29,-2.11,0,0
9.96,-1.61,0,0
-5.83,-0.53,0,0
13.75,-1.18,1,0
10.73,-3.08,0,0
-2.84,10.65,0,0
13.19,-1.94,0,0
11.45,-1.46,1,0
-1.46,8.92,0,0
11.9,-3.61,0,0
-2.32,0.95,0,0
0.12,1.53,0,0
-3.59,4.31,1,0
-3.81,5.41,1,0
-3.5,4.09,1,0
10.42,-0.79,1,0
13.92,14.3,1,0
11.16,-2.09,0,0
14.01,9.57,1,0
9.74,14.2,0,0
9.85,-0.08,0,0
-3.15,2.54,1,0
12.43,-3.68,0,0
-1.79,10.22,1,0
9.79,-2.9,0,0
8.79,12.85,0,0
-3.92,0.26,0,0
11.17,-3.49,0,0
9.03,13.54,0,0
9.1,14.02,0,0
-3.77,0.37,0,0
12.83,-3.45,1,0
8.69,12.17,0,0
-4.75,3.56,1,0
14.93,-0.25,1,0
16.88,-0.76,1,0
13.52,-1.85,1,0
10.58,-0.62,0,0
9.86,-2.85,0,0
11.91,-4.43,0,0
9.57,12.03,0,0
12.07,-0.89,1,0
14.72,-0.63,1,0
8.35,13.08,0,0
9.12,-2.02,0,0
14.14,-1.44,1,0
10.53,-2.29,0,0
10.74,11.47,0,0
10.09,15.47,0,0
9.75,-2.34,0,0
-2.35,3.15,1,0
13.72,-1.55,1,0
11.75,-2.63,0,0
12.13,9.63,1,0
10.6,-1.76,0,0
-5.39,3.59,1,0
11.75,-1.6,0,0
-5.3,4.03,1,0
9.4,-3.23,0,0
9.85,13.7,0,0
0.59,0.73,0,0
8.91,15.11,0,0
-3.58,6.62,1,0
-2.73,11.98,0,0
11.81,0.1,1,0
9.47,-1.55,0,0
8.7,-2.4,0,0
-3.94,2.51,1,0
-3.42,0.15,0,0
9.82,13.73,0,0
8.38,13.53,0,0
6.97,14.82,0,0
-5.22,2.87,1,0
12.01,12.78,1,0
-4.74,-0.2,1,0
11.56,-3.07,0,0
1.38,5.84,0,0
11.18,-4.43,0,0
10.58,14.4,0,0
10.66,-1.16,1,0
12.49,11.74,1,0
-4.14,0.13,0,0
11.27,-1.84,0,0
11.23,-1.76,0,0
15.29,11.16,1,0
-1.69,2.09,0,0
13.54,-1.8,1,0
-2.39,-0.43,0,0
10.38,-1.49,0,0
3.16,5.76,0,0
14.35,-3.07,1,0
9.7,-2.05,0,0
9.72,-2.29,0,0
-4.65,0.2,0,0
9.81,-3.0,0,0
11.16,12.54,0,0
8.52,13.92,0,0
-4.58,1.09,1,0
-4.35,-1.36,0,0
10.94,-0.93,0,0
-1.94,10.3,0,0
11.34,13.75,0,0
12.79,-2.1,0,0
10.87,-3.6,0,0
-4.13,1.19,1,0
10.07,11.41,0,0
11.62,-3.57,0,0
-3.77,-0.36,0,0
-2.71,10.5,0,0
13.25,-1.32,1,0
-1.8,10.73,0,0
-3.42,11.46,0,0
-2.05,9.17,1,0
-3.44,-0.06,0,0
11.63,9.22,1,0
-3.49,10.5,0,0
11.68,15.39,0,0
11.16,-2.73,0,0
12.21,0.04,1,0
10.43,9.46,1,0
10.81,-1.5,0,0
9.12,-2.41,0,0
8.88,-3.25,0,0
-1.54,9.34,1,0
-1.35,-0.59,0,0
12.11,-1.71,0,0
14.5,-2.52,1,0
11.29,-1.62,0,0
12.04,-2.07,0,0
12.95,-0.33,1,0
9.44,-1.73,0,0
13.15,0.77,1,0
10.29,12.27,0,0
-3.13,-0.36,0,0
-4.34,3.87,1,0
-1.89,10.13,0,0
10.46,-1.46,0,0
2.85,2.86,0,0
-4.54,10.42,0,0
10.51,12.45,0,0
11.41,14.15,0,0
11.53,11.45,0,0
12.16,-4.28,1,0
-0.78,8.03,1,0
-5.72,2.88,1,0
-3.36,0.58,1,0
10.69,-3.85,0,0
9.62,-3.84,0,0
11.8,9.22,1,0
14.08,9.84,1,0
9.73,-3.02,0,0
-4.56,0.52,0,0
-5.9,-0.17,1,0
-0.41,0.31,1,0
13.31,10.6,1,0
-2.61,10.62,0,0
11.35,-2.2,0,0
-1.56,10.21,0,0
12.45,13.91,0,0
9.4,11.59,0,0
10.79,11.84,0,0
11.23,-1.97,0,0
12.25,12.96,1,0
10.6,14.72,0,0
-4.61,9.44,0,0
11.33,12.69,0,0
12.96,-2.55,1,0
-1.74,-0.3,0,0
9.7,13.27,0,0
9.4,14.9,0,0
1.2,-0.37,1,1
14.48,-0.95,1,0
10.75,13.69,0,0
11.41,-2.06,0,0
11.31,-1.25,0,0
11.1,-0.97,0,0
16.49,-0.85,1,0
11.25,-1.43,0,0
14.31,11.49,1,0
9.53,12.96,0,0
5.86,-3.4,0,1
-2.39,7.08,1,0
-3.99,1.79,1,0
-2.64,4.46,1,0
9.39,-2.81,0,0
-1.59,-0.18,0,0
8.67,12.85,0,0
13.36,-0.57,1,0
-2.59,10.45,0,0
9.41,-3.34,0,0
-4.68,3.3,1,0
12.06,13.02,1,0
11.8,-4.1,0,0
9.01,15.14,0,0
11.99,-1.34,0,0
8.96,-2.85,0,0
-2.2,10.92,0,0
11.22,-1.28,1,0
-3.21,-2.0,0,0
11.66,-4.88,0,0
9.47,-0.41,0,0
12.01,-0.97,1,0
-2.19,0.02,0,0
10.58,13.91,0,0
14.55,10.58,1,0
16.68,0.07,1,0
-2.41,0.17,1,0
-3.43,1.43,1,0
11.46,0.19,1,0
-3.96,0.64,0,0
-3.55,0.99,0,0
8.95,12.42,0,0
12.15,-3.19,1,0
12.11,-2.57,0,0
-4.1,10.51,0,0
10.93,-2.1,0,0
9.24,-3.02,0,0
-4.88,0.09,1,0
12.45,-1.75,0,0
-4.2,12.15,0,0
-2.44,10.35,0,0
13.09,-2.56,1,0
11.92,14.58,0,0
15.44,-0.72,1,0
13.03,-0.87,1,0
10.56,-1.49,0,0
11.75,9.17,1,0
13.9,11.0,1,0
12.14,12.05,1,0
14.44,-0.49,1,0
-2.89,-0.76,0,0
-0.48,11.19,0,0
9.61,-1.36,0,0
-4.03,9.47,1,0
10.71,14.12,0,0
12.29,-3.36,0,0
10.35,-1.34,0,0
12.4,-2.05,1,0
15.0,-0.7,1,0
11.76,-0.88,1,0
-2.48,1.2,1,0
-0.03,6.4,1,0
-3.91,8.96,0,0
-2.23,-0.86,0,0
11.98,-4.54,0,0
-3.81,9.58,0,0
-4.23,2.31,1,0
11.31,9.25,1,0
11.51,12.43,1,0
9.55,11.47,0,0
11.43,14.06,0,0
12.43,-2.55,0,0
7.26,1.49,0,1
9.04,12.87,0,0
13.52,-3.03,1,0
10.69,-3.4,0,0
10.45,-2.49,0,0
8.92,-1.45,0,0
-2.52,0.31,0,0
13.54,-0.87,1,0
10.3,-2.67,0,0
11.54,14.57,0,0
-4.43,0.98,1,0
11.87,-2.83,0,0
15.19,13.07,1,0
14.74,-0.31,1,0
10.25,12.4,0,0
-3.27,3.31,1,0
-0.79,10.29,1,0
13.24,-2.35,1,0
-2.82,10.26,0,0
-3.39,9.19,1,0
12.22,-0.82,1,0
13.54,-2.92,1,0
12.35,-1.39,0,0
-2.89,9.89,0,0
12.4,-1.69,0,0
-4.28,0.7,1,0
9.9,11.82,0,0
5.25,3.31,0,0
-4.15,0.78,0,0
12.77,-0.02,1,0
15.21,-0.71,1,0
12.45,-0.14,1,0
11.07,10.54,0,0
-2.25,8.34,1,0
12.43,-0.8,1,0
-2.96,-0.66,0,0
11.37,10.82,1,0
11.28,12.89,0,0
-2.58,10.32,0,0
-2.14,0.01,0,0
13.12,-1.1,1,0
10.79,-0.74,0,0
9.3,12.69,0,0
11.24,-3.06,0,0
9.57,-2.83,0,0
13.65,-0.37,0,0
-4.46,0.23,1,0
-3.75,11.41,0,0
11.74,-1.77,0,0
8.1,12.92,0,0
12.31,10.65,1,0
10.36,-1.14,0,0
12.13,11.89,1,0
11.99,10.15,1,0
-3.08,3.49,1,0
8.41,11.75,0,0
8.42,-3.11,0,0
9.55,-2.8,0,0
-2.7,0.12,0,0
12.3,-1.59,0,0
-3.04,1.49,1,0
-2.45,0.14,0,0
-3.11,2.08,1,0
-3.1,0.02,0,0
13.02,-0.56,1,0
13.25,10.29,1,0
11.77,9.98,1,0
5.89,3.79,0,0
17.51,2.0,1,0
7.66,-3.23,0,0
11.16,-4.09,0,0
-3.46,9.91,0,0
12.01,-2.3,0,0
10.72,11.58,0,0
-4.23,-0.13,0,0
10.5,-2.37,0,0
10.89,9.04,1,0
13.16,10.73,1,0
-2.75,11.5,1,0
-1.79,11.77,0,0
-3.27,-1.44,0,0
0.28,0.56,0,0
13.41,-2.48,1,0
11.72,-1.03,1,0
13.33,-0.38,0,0
13.33,9.36,1,0
-3.49,1.47,1,0
10.56,12.57,0,0
-1.99,10.06,0,0
-3.08,0.12,0,0
-2.96,9.51,0,0
9.89,-2.23,0,0
10.16,-2.7,0,0
10.73,13.49,0,0
0.1,3.56,0,0
9.93,-1.72,0,0
12.69,-1.13,1,0
10.33,13.95,0,0
10.83,-1.69,0,0
11.68,12.65,0,0
-3.18,0.08,0,0
12.33,-1.26,1,0
9.25,-2.9,0,0
10.5,16.13,0,0
-2.49,-0.05,0,0
12.1,-2.8,0,0
12.41,-0.61,1,0
10.09,12.72,0,0
13.31,13.74,0,0
-3.84,-0.67,0,0
11.02,-2.06,0,0
-3.53,10.21,0,0
11.39,14.23,0,0
-1.44,10.65,0,0
-2.17,9.44,1,0
9.45,14.31,0,0
12.02,-2.86,1,0
12.97,-2.48,0,0
10.98,-0.42,1,0
-4.09,0.27,0,0
9.95,12.25,0,0
13.85,-1.48,1,0
11.42,12.68,1,0
14.72,0.94,1,0
12.0,-2.01,0,0
10.71,11.31,1,0
10.97,-0.4,1,0
-1.92,10.82,0,0
10.81,12.53,0,0
10.22,14.04,0,0
10.25,14.09,0,0
13.06,11.34,1,0
10.38,-2.64,0,0
12.11,13.2,1,0
11.64,14.3,0,0
-4.23,1.26,1,0
11.37,-0.45,0,0
13.6,9.82,1,0
-3.72,1.27,1,0
10.47,11.11,0,0
11.77,-3.43,0,0
-2.47,-0.61,0,0
-3.11,7.98,1,0
9.22,14.13,0,0
10.51,-3.36,0,0
-2.41,0.16,0,0
7.0,13.68,0,0
11.92,-1.88,0,0
11.95,-0.59,0,0
13.57,-2.03,1,0
15.5,-0.83,1,0
-2.46,-1.33,0,0
12.98,-2.12,1,0
10.94,-1.25,0,0
11.23,-3.86,0,0
-2.26,0.72,0,0
11.22,12.83,0,0
12.61,12.57,1,0
-2.7,10.23,1,0
9.92,13.47,0,0
7.42,-4.77,0,0
10.83,14.84,0,0
9.49,12.71,0,0
9.35,-2.57,0,0
-3.62,-1.44,0,0
10.68,-2.51,0,0
-2.52,-1.41,0,0
9.85,13.36,0,0
-1.53,10.88,0,0
14.24,-0.71,1,0
-4.69,-0.4,0,0
8.99,-2.22,0,0
-4.3,5.92,1,0
9.97,-3.18,0,0
10.17,12.25,0,0
-3.6,10.83,0,0
11.54,12.41,0,0
12.5,-4.47,1,0
11.23,-1.65,0,0
10.61,14.02,0,0
10.97,13.23,0,0
8.42,-2.92,0,0
9.95,12.46,0,0
12.92,-1.84,1,0
11.42,-1.14,0,0
8.91,-3.44,0,0
10.91,-3.46,0,0
-4.44,0.5,1,0
11.5,-1.21,0,0
12.29,-3.25,1,0
10.37,11.77,0,0
12.33,0.89,1,0
13.49,-2.9,1,0
14.02,-2.88,1,0
14.3,1.23,1,0
-3.0,11.53,0,0
-2.91,-0.57,0,0
12.56,12.27,1,0
10.16,-0.84,0,0
11.47,-3.22,0,0
11.96,-0.72,0,0
9.78,-2.03,0,0
14.82,-0.23,1,0
9.84,13.47,0,0
7.88,13.33,0,0
-4.38,1.46,1,0
11.24,-2.04,0,0
-2.41,2.47,1,0
13.26,-0.72,0,0
-4.28,0.43,1,0
8.68,13.06,0,0
11.09,-2.0,0,0
11.46,-1.66,0,0
12.73,-1.09,0,0
-3.99,0.59,1,0
-3.82,0.83,0,0
11.56,11.68,1,0
-2.54,-1.01,0,0
-4.89,1.07,1,0
10.22,8.97,0,0
13.34,-1.82,1,0
4.62,3.09,0,0
9.57,-1.89,0,0
-3.8,2.28,1,0
-6.1,4.99,1,0
9.85,-2.38,0,0
10.83,-2.2,0,0
11.26,12.78,0,0
12.46,-2.28,0,0
12.05,-2.78,0,0
10.92,-2.31,0,0
9.78,13.73,0,0
-4.59,0.24,0,0
11.57,13.37,0,0
12.47,0.15,1,0
-3.07,4.53,1,0
-1.24,6.45,1,0
17.25,-0.2,1,0
13.02,-3.02,1,0
-1.97,9.89,0,0
10.29,13.92,0,0
-4.0,9.29,0,0
-2.28,9.25,1,0
9.29,12.94,0,0
-3.49,9.32,1,0
10.46,-2.59,0,0
-3.26,1.78,1,0
-1.88,8.59,1,0
11.23,-2.52,0,0
9.79,-1.37,0,0
11.74,-1.81,1,0
12.27,-2.74,1,0
10.39,-3.24,0,0
9.96,12.04,0,0
9.7,-2.55,0,0
11.31,10.18,1,0
12.85,-1.1,0,0
12.15,-1.17,0,0
11.79,11.92,1,0
13.5,-3.2,1,0
-3.2,-2.33,0,0
13.16,-2.26,1,0
11.39,-2.76,0,0
-2.07,0.18,0,0
-4.26,0.85,1,0
11.56,-1.13,0,0
11.77,-1.47,0,0
10.76,13.61,0,0
12.85,14.39,1,0
-2.58,1.36,1,0
15.87,0.26,1,0
-2.36,-1.45,0,0
14.41,0.75,1,0
9.49,9.37,1,0
8.31,14.35,0,0
10.66,14.25,0,0
-3.37,2.14,1,0
8.73,15.02,0,0
9.48,-3.32,0,0
11.98,9.19,1,0
10.09,11.17,0,0
14.18,9.42,1,0
13.92,-2.82,1,0
-1.6,-2.6,0,0
11.57,-0.11,1,0
15.58,-1.1,1,0
11.14,-1.81,0,0
10.74,-1.66,0,0
17.45,1.64,1,0
10.83,-1.43,0,0
-2.83,-0.48,0,0
7.84,13.1,0,0
8.98,13.15,0,0
9.12,-1.74,0,0
12.05,-0.68,0,0
-4.18,1.25,1,0
11.35,12.89,0,0
12.78,-0.86,1,0
-3.06,9.71,0,0
12.79,-1.27,1,0
12.66,12.84,1,0
9.59,14.97,0,0
11.81,-1.66,0,0
13.46,-2.1,1,0
14.47,9.44,1,0
-3.91,9.06,1,0
9.78,-5.4,0,0
9.02,14.72,0,0
-1.58,9.69,1,0
10.5,12.49,0,0
-0.74,6.95,1,0
8.18,-1.58,0,0
14.33,-1.77,1,0
13.6,-2.76,1,0
14.95,2.78,1,0
-2.95,-1.65,0,0
16.58,0.3,1,0
9.55,-1.75,0,0
9.65,-2.54,0,0
-2.64,0.69,0,0
13.09,-1.67,0,0
12.04,12.84,1,0
11.86,-2.99,0,0
0.04,-1.78,0,0
10.26,13.47,0,0
15.41,-0.15,1,0
10.19,13.37,0,0
9.8,11.27,0,0
-2.94,10.69,0,0
10.97,11.39,1,0
11.34,-3.5,0,0
10.8,-1.8,0,0
-2.5,10.92,0,0
9.95,-1.74,0,0
13.58,-0.22,1,0
11.25,-3.41,0,0
9.95,11.38,0,0
-2.43,11.3,0,0
11.38,-0.0,0,0
-2.97,7.99,1,0
11.99,-2.49,1,0
10.43,12.14,0,0
11.79,-1.23,0,0
11.52,-2.32,0,0
12.62,-0.47,1,0
10.73,11.95,0,0
12.94,-2.53,1,0
-2.2,2.28,1,0
8.83,-4.03,0,0
9.14,-2.5,0,0
11.72,9.92,1,0
-3.19,-1.16,0,0
7.9,15.29,0,0
13.1,-0.05,1,0
-2.52,9.9,0,0
11.12,-3.14,0,0
13.18,13.85,1,0
15.23,10.54,1,0
12.2,-3.11,1,0
11.98,-1.72,0,0
12.73,-2.09,0,0
-4.1,1.85,1,0
-2.77,4.45,1,0
-0.83,11.19,0,0
-2.5,-1.16,0,0
9.41,-0.82,0,0
11.79,13.47,0,0
-2.19,11.31,0,0
-2.19,2.96,1,0
-4.14,7.04,1,0
8.82,12.22,0,0
9.38,-2.22,0,0
9.74,-3.09,0,0
13.96,-0.16,1,0
-3.74,-0.54,1,0
12.06,-0.14,1,0
-4.41,1.66,1,0
9.01,13.36,0,0
-4.47,10.38,1,0
